"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk082114.CR8","42213","T15min"
"2021-06-15 23:15:00",227208,12.88,0.92,13.71,0.9,1.061,0.14
"2021-06-15 23:30:00",227209,12.86,0.921,13.54,0.9,1.061,0.14
"2021-06-15 23:45:00",227210,12.86,0.923,13.38,0.9,1.064,0.14
"2021-06-16 00:00:00",227211,12.84,0.923,13.21,0.9,1.064,0.14
"2021-06-16 00:15:00",227212,12.83,0.924,13.04,0.9,1.064,0.14
"2021-06-16 00:30:00",227213,12.82,0.924,12.87,0.9,1.064,0.14
"2021-06-16 00:45:00",227214,12.81,0.926,12.69,0.9,1.066,0.14
"2021-06-16 01:00:00",227215,12.8,0.925,12.51,0.9,1.066,0.14
"2021-06-16 01:15:00",227216,12.79,0.928,12.33,0.9,1.068,0.14
"2021-06-16 01:30:00",227217,12.78,0.924,12.15,0.9,1.064,0.14
"2021-06-16 01:45:00",227218,12.77,0.927,11.96,0.9,1.067,0.14
"2021-06-16 02:00:00",227219,12.76,0.927,11.79,0.9,1.067,0.14
"2021-06-16 02:15:00",227220,12.74,0.93,11.61,0.9,1.07,0.14
"2021-06-16 02:30:00",227221,12.73,0.926,11.43,0.9,1.066,0.14
"2021-06-16 02:45:00",227222,12.72,0.929,11.24,0.9,1.069,0.14
"2021-06-16 03:00:00",227223,12.71,0.93,11.07,0.9,1.07,0.14
"2021-06-16 03:15:00",227224,12.7,0.927,10.89,0.9,1.068,0.14
"2021-06-16 03:30:00",227225,12.69,0.928,10.72,0.9,1.068,0.14
"2021-06-16 03:45:00",227226,12.69,0.929,10.55,0.9,1.069,0.14
"2021-06-16 04:00:00",227227,12.68,0.93,10.39,0.9,1.07,0.14
"2021-06-16 04:15:00",227228,12.67,0.93,10.22,0.9,1.07,0.14
"2021-06-16 04:30:00",227229,12.66,0.93,10.07,0.9,1.07,0.14
"2021-06-16 04:45:00",227230,12.65,0.93,9.91,0.9,1.071,0.14
"2021-06-16 05:00:00",227231,12.65,0.928,9.75,0.9,1.068,0.14
"2021-06-16 05:15:00",227232,12.63,0.926,9.61,0.9,1.066,0.14
"2021-06-16 05:30:00",227233,12.62,0.928,9.46,0.9,1.069,0.14
"2021-06-16 05:45:00",227234,12.62,0.927,9.32,0.9,1.067,0.14
"2021-06-16 06:00:00",227235,12.61,0.925,9.18,0.9,1.065,0.14
"2021-06-16 06:15:00",227236,12.6,0.923,9.05,0.9,1.063,0.14
"2021-06-16 06:30:00",227237,12.6,0.923,8.92,0.9,1.064,0.14
"2021-06-16 06:45:00",227238,12.59,0.926,8.8,0.9,1.066,0.14
"2021-06-16 07:00:00",227239,12.58,0.922,8.69,0.9,1.062,0.14
"2021-06-16 07:15:00",227240,12.58,0.922,8.58,0.9,1.063,0.14
"2021-06-16 07:30:00",227241,12.57,0.923,8.49,0.9,1.063,0.14
"2021-06-16 07:45:00",227242,12.59,0.923,8.4,0.9,1.063,0.14
"2021-06-16 08:00:00",227243,12.7,0.922,8.34,0.9,1.063,0.14
"2021-06-16 08:15:00",227244,12.84,0.923,8.32,0.9,1.063,0.14
"2021-06-16 08:30:00",227245,12.95,0.922,8.34,0.9,1.062,0.14
"2021-06-16 08:45:00",227246,13.13,0.922,8.39,0.9,1.063,0.14
"2021-06-16 09:00:00",227247,13.55,0.92,8.46,0.9,1.061,0.14
"2021-06-16 09:15:00",227248,13.5,0.921,8.58,0.9,1.061,0.14
"2021-06-16 09:30:00",227249,13.47,0.92,8.74,0.9,1.06,0.14
"2021-06-16 09:45:00",227250,13.43,0.92,8.93,0.9,1.06,0.14
"2021-06-16 10:00:00",227251,13.42,0.921,9.13,0.9,1.062,0.14
"2021-06-16 10:15:00",227252,13.39,0.926,9.34,0.9,1.067,0.14
"2021-06-16 10:30:00",227253,13.37,0.921,9.51,0.9,1.061,0.14
"2021-06-16 10:45:00",227254,13.35,0.92,9.69,0.9,1.06,0.14
"2021-06-16 11:00:00",227255,13.33,0.919,9.86,0.9,1.059,0.14
"2021-06-16 11:15:00",227256,13.32,0.919,10.01,0.9,1.059,0.14
"2021-06-16 11:30:00",227257,13.31,0.919,10.16,0.9,1.06,0.14
"2021-06-16 11:45:00",227258,13.3,0.922,10.27,0.9,1.062,0.14
"2021-06-16 12:00:00",227259,13.29,0.921,10.34,0.9,1.061,0.14
"2021-06-16 12:15:00",227260,13.29,0.918,10.39,0.9,1.058,0.14
"2021-06-16 12:30:00",227261,13.28,0.916,10.43,0.9,1.057,0.14
"2021-06-16 12:45:00",227262,13.28,0.914,10.47,0.9,1.054,0.14
"2021-06-16 13:00:00",227263,13.28,0.913,10.52,0.9,1.053,0.14
"2021-06-16 13:15:00",227264,13.27,0.913,10.58,0.9,1.054,0.14
"2021-06-16 13:30:00",227265,13.27,0.911,10.69,0.9,1.052,0.14
"2021-06-16 13:45:00",227266,13.26,0.908,10.88,0.9,1.049,0.14
"2021-06-16 14:00:00",227267,13.26,0.908,11.11,0.9,1.048,0.14
"2021-06-16 14:15:00",227268,13.24,0.906,11.33,0.9,1.047,0.14
"2021-06-16 14:30:00",227269,13.23,0.904,11.57,0.9,1.044,0.14
"2021-06-16 14:45:00",227270,13.22,0.902,11.85,0.9,1.042,0.14
"2021-06-16 15:00:00",227271,13.21,0.901,12.14,0.9,1.041,0.14
"2021-06-16 15:15:00",227272,13.2,0.902,12.4,0.9,1.043,0.14
"2021-06-16 15:30:00",227273,13.19,0.898,12.65,0.9,1.038,0.14
"2021-06-16 15:45:00",227274,13.18,0.896,12.85,0.9,1.036,0.14
"2021-06-16 16:00:00",227275,13.17,0.898,12.99,0.9,1.039,0.14
"2021-06-16 16:15:00",227276,13.17,0.895,13.11,0.9,1.035,0.14
"2021-06-16 16:30:00",227277,13.17,0.893,13.17,0.9,1.034,0.14
"2021-06-16 16:45:00",227278,13.17,0.894,13.25,0.9,1.034,0.14
"2021-06-16 17:00:00",227279,13.17,0.895,13.32,0.9,1.035,0.14
"2021-06-16 17:15:00",227280,13.18,0.893,13.39,0.9,1.034,0.14
"2021-06-16 17:30:00",227281,13.18,0.891,13.47,0.9,1.032,0.14
"2021-06-16 17:45:00",227282,13.19,0.891,13.54,0.9,1.032,0.14
"2021-06-16 18:00:00",227283,13.19,0.891,13.6,0.9,1.031,0.14
"2021-06-16 18:15:00",227284,13.2,0.887,13.63,0.9,1.028,0.14
"2021-06-16 18:30:00",227285,13.19,0.89,13.61,0.9,1.031,0.14
"2021-06-16 18:45:00",227286,13.15,0.89,13.58,0.9,1.03,0.14
"2021-06-16 19:00:00",227287,13.13,0.889,13.53,0.9,1.03,0.14
"2021-06-16 19:15:00",227288,13.11,0.886,13.48,0.9,1.027,0.14
"2021-06-16 19:30:00",227289,13.08,0.888,13.44,0.9,1.028,0.14
"2021-06-16 19:45:00",227290,13.06,0.889,13.39,0.9,1.03,0.14
"2021-06-16 20:00:00",227291,13.04,0.886,13.33,0.9,1.026,0.14
"2021-06-16 20:15:00",227292,13.03,0.888,13.28,0.9,1.029,0.14
"2021-06-16 20:30:00",227293,13.01,0.885,13.21,0.9,1.025,0.14
"2021-06-16 20:45:00",227294,13,0.886,13.14,0.9,1.026,0.14
"2021-06-16 21:00:00",227295,12.98,0.887,13.06,0.9,1.027,0.14
"2021-06-16 21:15:00",227296,12.97,0.886,12.97,0.9,1.026,0.14
"2021-06-16 21:30:00",227297,12.95,0.888,12.88,0.9,1.029,0.14
"2021-06-16 21:45:00",227298,12.94,0.887,12.78,0.9,1.027,0.14
"2021-06-16 22:00:00",227299,12.93,0.89,12.68,0.9,1.03,0.14
"2021-06-16 22:15:00",227300,12.92,0.889,12.58,0.9,1.029,0.14
"2021-06-16 22:30:00",227301,12.9,0.891,12.49,0.9,1.031,0.14
"2021-06-16 22:45:00",227302,12.89,0.89,12.39,0.9,1.031,0.14
"2021-06-16 23:00:00",227303,12.88,0.893,12.3,0.9,1.034,0.14
"2021-06-16 23:15:00",227304,12.87,0.893,12.2,0.9,1.034,0.14
"2021-06-16 23:30:00",227305,12.86,0.898,12.11,0.9,1.038,0.14
"2021-06-16 23:45:00",227306,12.84,0.897,12.01,0.9,1.038,0.14
"2021-06-17 00:00:00",227307,12.83,0.899,11.91,0.9,1.04,0.14
"2021-06-17 00:15:00",227308,12.82,0.899,11.82,0.9,1.039,0.14
"2021-06-17 00:30:00",227309,12.81,0.899,11.72,0.9,1.04,0.14
"2021-06-17 00:45:00",227310,12.8,0.904,11.62,0.9,1.044,0.14
"2021-06-17 01:00:00",227311,12.79,0.902,11.52,0.9,1.043,0.14
"2021-06-17 01:15:00",227312,12.78,0.906,11.42,0.9,1.046,0.14
"2021-06-17 01:30:00",227313,12.77,0.905,11.31,0.9,1.045,0.14
"2021-06-17 01:45:00",227314,12.76,0.907,11.21,0.9,1.047,0.14
"2021-06-17 02:00:00",227315,12.75,0.908,11.09,0.9,1.049,0.14
"2021-06-17 02:15:00",227316,12.74,0.908,10.98,0.9,1.048,0.14
"2021-06-17 02:30:00",227317,12.72,0.906,10.87,0.9,1.046,0.14
"2021-06-17 02:45:00",227318,12.72,0.911,10.77,0.9,1.052,0.14
"2021-06-17 03:00:00",227319,12.71,0.91,10.65,0.9,1.05,0.14
"2021-06-17 03:15:00",227320,12.7,0.91,10.54,0.9,1.05,0.14
"2021-06-17 03:30:00",227321,12.69,0.91,10.44,0.9,1.05,0.14
"2021-06-17 03:45:00",227322,12.68,0.909,10.33,0.9,1.05,0.14
"2021-06-17 04:00:00",227323,12.67,0.908,10.23,0.9,1.048,0.14
"2021-06-17 04:15:00",227324,12.67,0.908,10.12,0.9,1.049,0.14
"2021-06-17 04:30:00",227325,12.66,0.912,10.02,0.9,1.053,0.14
"2021-06-17 04:45:00",227326,12.65,0.91,9.93,0.9,1.051,0.14
"2021-06-17 05:00:00",227327,12.64,0.911,9.83,0.9,1.052,0.14
"2021-06-17 05:15:00",227328,12.64,0.91,9.73,0.9,1.05,0.14
"2021-06-17 05:30:00",227329,12.63,0.913,9.64,0.9,1.053,0.14
"2021-06-17 05:45:00",227330,12.62,0.913,9.55,0.9,1.054,0.14
"2021-06-17 06:00:00",227331,12.61,0.912,9.45,0.9,1.052,0.14
"2021-06-17 06:15:00",227332,12.61,0.912,9.37,0.9,1.052,0.14
"2021-06-17 06:30:00",227333,12.6,0.911,9.29,0.9,1.051,0.14
"2021-06-17 06:45:00",227334,12.6,0.912,9.22,0.9,1.052,0.14
"2021-06-17 07:00:00",227335,12.6,0.913,9.15,0.9,1.053,0.14
"2021-06-17 07:15:00",227336,12.61,0.914,9.1,0.9,1.054,0.14
"2021-06-17 07:30:00",227337,12.65,0.913,9.05,0.9,1.053,0.14
"2021-06-17 07:45:00",227338,12.72,0.909,9.03,0.9,1.05,0.14
"2021-06-17 08:00:00",227339,12.84,0.911,9.04,0.9,1.051,0.14
"2021-06-17 08:15:00",227340,12.9,0.911,9.07,0.9,1.052,0.14
"2021-06-17 08:30:00",227341,13.11,0.908,9.12,0.9,1.049,0.14
"2021-06-17 08:45:00",227342,13.34,0.913,9.19,0.9,1.053,0.14
"2021-06-17 09:00:00",227343,13.44,0.91,9.29,0.9,1.051,0.14
"2021-06-17 09:15:00",227344,13.43,0.912,9.4,0.9,1.053,0.14
"2021-06-17 09:30:00",227345,13.41,0.911,9.55,0.9,1.052,0.14
"2021-06-17 09:45:00",227346,13.39,0.909,9.72,0.9,1.049,0.14
"2021-06-17 10:00:00",227347,13.37,0.908,9.93,0.9,1.049,0.14
"2021-06-17 10:15:00",227348,13.35,0.91,10.16,0.9,1.05,0.14
"2021-06-17 10:30:00",227349,13.33,0.91,10.37,0.9,1.051,0.14
"2021-06-17 10:45:00",227350,13.3,0.911,10.6,0.9,1.051,0.14
"2021-06-17 11:00:00",227351,13.28,0.91,10.81,0.9,1.05,0.14
"2021-06-17 11:15:00",227352,13.27,0.91,11.04,0.9,1.05,0.14
"2021-06-17 11:30:00",227353,13.27,0.913,11.3,0.9,1.053,0.14
"2021-06-17 11:45:00",227354,13.26,0.911,11.57,0.9,1.051,0.14
"2021-06-17 12:00:00",227355,13.25,0.907,11.85,0.9,1.047,0.14
"2021-06-17 12:15:00",227356,13.24,0.907,12.16,0.9,1.047,0.14
"2021-06-17 12:30:00",227357,13.23,0.909,12.45,0.9,1.049,0.14
"2021-06-17 12:45:00",227358,13.23,0.906,12.77,0.9,1.046,0.14
"2021-06-17 13:00:00",227359,13.22,0.904,13.08,0.9,1.044,0.14
"2021-06-17 13:15:00",227360,13.22,0.903,13.37,0.9,1.043,0.14
"2021-06-17 13:30:00",227361,13.21,0.903,13.48,0.9,1.044,0.14
"2021-06-17 13:45:00",227362,13.22,0.901,13.47,0.9,1.041,0.14
"2021-06-17 14:00:00",227363,13.22,0.901,13.36,0.9,1.041,0.14
"2021-06-17 14:15:00",227364,13.22,0.901,13.31,0.9,1.042,0.14
"2021-06-17 14:30:00",227365,13.22,0.899,13.37,0.9,1.04,0.14
"2021-06-17 14:45:00",227366,13.22,0.897,13.53,0.9,1.037,0.14
"2021-06-17 15:00:00",227367,13.21,0.895,13.78,0.9,1.035,0.14
"2021-06-17 15:15:00",227368,13.19,0.895,14.11,0.9,1.035,0.14
"2021-06-17 15:30:00",227369,13.18,0.897,14.45,0.9,1.037,0.14
"2021-06-17 15:45:00",227370,13.18,0.894,14.73,0.9,1.034,0.14
"2021-06-17 16:00:00",227371,13.17,0.892,14.96,0.9,1.032,0.14
"2021-06-17 16:15:00",227372,13.17,0.888,15.14,0.9,1.029,0.14
"2021-06-17 16:30:00",227373,13.16,0.889,15.27,0.9,1.029,0.14
"2021-06-17 16:45:00",227374,13.15,0.89,15.35,0.9,1.031,0.14
"2021-06-17 17:00:00",227375,13.15,0.886,15.4,0.9,1.027,0.14
"2021-06-17 17:15:00",227376,13.16,0.889,15.42,0.9,1.029,0.14
"2021-06-17 17:30:00",227377,13.16,0.886,15.44,0.9,1.027,0.14
"2021-06-17 17:45:00",227378,13.17,0.886,15.44,0.9,1.027,0.14
"2021-06-17 18:00:00",227379,13.18,0.885,15.43,0.9,1.025,0.14
"2021-06-17 18:15:00",227380,13.18,0.885,15.4,0.9,1.025,0.14
"2021-06-17 18:30:00",227381,13.19,0.885,15.37,0.9,1.025,0.14
"2021-06-17 18:45:00",227382,13.19,0.884,15.32,0.9,1.024,0.14
"2021-06-17 19:00:00",227383,13.19,0.883,15.27,0.9,1.024,0.14
"2021-06-17 19:15:00",227384,13.15,0.885,15.22,0.9,1.025,0.14
"2021-06-17 19:30:00",227385,13.12,0.885,15.15,0.9,1.025,0.14
"2021-06-17 19:45:00",227386,13.1,0.886,15.07,0.9,1.026,0.14
"2021-06-17 20:00:00",227387,13.08,0.888,15,0.9,1.029,0.14
"2021-06-17 20:15:00",227388,13.06,0.886,14.92,0.9,1.026,0.14
"2021-06-17 20:30:00",227389,13.04,0.89,14.83,0.9,1.03,0.14
"2021-06-17 20:45:00",227390,13.02,0.887,14.73,0.9,1.028,0.14
"2021-06-17 21:00:00",227391,13.01,0.893,14.63,0.9,1.034,0.14
"2021-06-17 21:15:00",227392,12.99,0.894,14.54,0.9,1.034,0.14
"2021-06-17 21:30:00",227393,12.98,0.895,14.44,0.9,1.035,0.14
"2021-06-17 21:45:00",227394,12.97,0.895,14.34,0.9,1.035,0.14
"2021-06-17 22:00:00",227395,12.95,0.898,14.24,0.9,1.039,0.14
"2021-06-17 22:15:00",227396,12.94,0.899,14.12,0.9,1.039,0.14
"2021-06-17 22:30:00",227397,12.92,0.9,14.01,0.9,1.04,0.14
"2021-06-17 22:45:00",227398,12.91,0.9,13.9,0.9,1.04,0.14
"2021-06-17 23:00:00",227399,12.9,0.905,13.79,0.9,1.045,0.14
"2021-06-17 23:15:00",227400,12.89,0.905,13.68,0.9,1.045,0.14
"2021-06-17 23:30:00",227401,12.87,0.906,13.57,0.9,1.046,0.14
"2021-06-17 23:45:00",227402,12.86,0.908,13.46,0.9,1.048,0.14
"2021-06-18 00:00:00",227403,12.85,0.908,13.35,0.9,1.049,0.14
"2021-06-18 00:15:00",227404,12.84,0.911,13.24,0.9,1.052,0.14
"2021-06-18 00:30:00",227405,12.83,0.907,13.13,0.9,1.048,0.14
"2021-06-18 00:45:00",227406,12.82,0.913,13.01,0.9,1.053,0.14
"2021-06-18 01:00:00",227407,12.81,0.912,12.88,0.9,1.053,0.14
"2021-06-18 01:15:00",227408,12.8,0.914,12.75,0.9,1.054,0.14
"2021-06-18 01:30:00",227409,12.78,0.913,12.62,0.9,1.054,0.14
"2021-06-18 01:45:00",227410,12.77,0.913,12.49,0.9,1.054,0.14
"2021-06-18 02:00:00",227411,12.76,0.915,12.34,0.9,1.056,0.14
"2021-06-18 02:15:00",227412,12.76,0.915,12.21,0.9,1.055,0.14
"2021-06-18 02:30:00",227413,12.75,0.917,12.07,0.9,1.057,0.14
"2021-06-18 02:45:00",227414,12.74,0.917,11.93,0.9,1.057,0.14
"2021-06-18 03:00:00",227415,12.72,0.92,11.79,0.9,1.06,0.14
"2021-06-18 03:15:00",227416,12.71,0.919,11.67,0.9,1.059,0.14
"2021-06-18 03:30:00",227417,12.7,0.915,11.54,0.9,1.056,0.14
"2021-06-18 03:45:00",227418,12.69,0.916,11.42,0.9,1.057,0.14
"2021-06-18 04:00:00",227419,12.69,0.916,11.3,0.9,1.056,0.14
"2021-06-18 04:15:00",227420,12.68,0.917,11.18,0.9,1.058,0.14
"2021-06-18 04:30:00",227421,12.67,0.918,11.07,0.9,1.059,0.14
"2021-06-18 04:45:00",227422,12.66,0.917,10.97,0.9,1.057,0.14
"2021-06-18 05:00:00",227423,12.65,0.918,10.88,0.9,1.059,0.14
"2021-06-18 05:15:00",227424,12.64,0.917,10.8,0.9,1.057,0.14
"2021-06-18 05:30:00",227425,12.64,0.916,10.73,0.9,1.056,0.14
"2021-06-18 05:45:00",227426,12.63,0.915,10.68,0.9,1.056,0.14
"2021-06-18 06:00:00",227427,12.63,0.918,10.64,0.9,1.058,0.14
"2021-06-18 06:15:00",227428,12.62,0.917,10.6,0.9,1.057,0.14
"2021-06-18 06:30:00",227429,12.62,0.916,10.54,0.9,1.056,0.14
"2021-06-18 06:45:00",227430,12.62,0.918,10.49,0.9,1.058,0.14
"2021-06-18 07:00:00",227431,12.66,0.917,10.44,0.9,1.057,0.14
"2021-06-18 07:15:00",227432,12.72,0.916,10.41,0.9,1.057,0.14
"2021-06-18 07:30:00",227433,12.75,0.92,10.38,0.9,1.06,0.14
"2021-06-18 07:45:00",227434,12.8,0.914,10.36,0.9,1.055,0.14
"2021-06-18 08:00:00",227435,12.85,0.917,10.35,0.9,1.058,0.14
"2021-06-18 08:15:00",227436,12.96,0.92,10.36,0.9,1.06,0.14
"2021-06-18 08:30:00",227437,13.01,0.92,10.39,0.9,1.06,0.14
"2021-06-18 08:45:00",227438,13.12,0.918,10.44,0.9,1.058,0.14
"2021-06-18 09:00:00",227439,13.38,0.918,10.5,0.9,1.059,0.14
"2021-06-18 09:15:00",227440,13.37,0.92,10.6,0.9,1.06,0.14
"2021-06-18 09:30:00",227441,13.36,0.922,10.72,0.9,1.062,0.14
"2021-06-18 09:45:00",227442,13.34,0.918,10.87,0.9,1.058,0.14
"2021-06-18 10:00:00",227443,13.33,0.915,11.01,0.9,1.056,0.14
"2021-06-18 10:15:00",227444,13.32,0.919,11.15,0.9,1.06,0.14
"2021-06-18 10:30:00",227445,13.31,0.915,11.25,0.9,1.055,0.14
"2021-06-18 10:45:00",227446,13.31,0.914,11.31,0.9,1.054,0.14
"2021-06-18 11:00:00",227447,13.3,0.915,11.38,0.9,1.055,0.14
"2021-06-18 11:15:00",227448,13.29,0.912,11.51,0.9,1.052,0.14
"2021-06-18 11:30:00",227449,13.29,0.911,11.62,0.9,1.051,0.14
"2021-06-18 11:45:00",227450,13.28,0.908,11.78,0.9,1.049,0.14
"2021-06-18 12:00:00",227451,13.28,0.91,11.99,0.9,1.05,0.14
"2021-06-18 12:15:00",227452,13.27,0.908,12.16,0.9,1.049,0.14
"2021-06-18 12:30:00",227453,13.27,0.909,12.37,0.9,1.049,0.14
"2021-06-18 12:45:00",227454,13.26,0.911,12.47,0.9,1.052,0.14
"2021-06-18 13:00:00",227455,13.27,0.909,12.53,0.9,1.05,0.14
"2021-06-18 13:15:00",227456,13.26,0.906,12.67,0.9,1.047,0.14
"2021-06-18 13:30:00",227457,13.26,0.907,12.7,0.9,1.047,0.14
"2021-06-18 13:45:00",227458,13.27,0.907,12.76,0.9,1.047,0.14
"2021-06-18 14:00:00",227459,13.27,0.903,12.82,0.9,1.044,0.14
"2021-06-18 14:15:00",227460,13.27,0.904,12.87,0.9,1.044,0.14
"2021-06-18 14:30:00",227461,13.27,0.903,13.01,0.9,1.044,0.14
"2021-06-18 14:45:00",227462,13.27,0.9,13.12,0.9,1.04,0.14
"2021-06-18 15:00:00",227463,13.27,0.901,13.25,0.9,1.041,0.14
"2021-06-18 15:15:00",227464,13.26,0.9,13.41,0.9,1.04,0.14
"2021-06-18 15:30:00",227465,13.25,0.897,13.69,0.9,1.038,0.14
"2021-06-18 15:45:00",227466,13.24,0.899,13.97,0.9,1.04,0.14
"2021-06-18 16:00:00",227467,13.23,0.897,14.08,0.9,1.037,0.14
"2021-06-18 16:15:00",227468,13.23,0.899,14.2,0.9,1.039,0.14
"2021-06-18 16:30:00",227469,13.22,0.898,14.27,0.9,1.038,0.14
"2021-06-18 16:45:00",227470,13.22,0.898,14.27,0.9,1.039,0.14
"2021-06-18 17:00:00",227471,13.21,0.895,14.35,0.9,1.035,0.14
"2021-06-18 17:15:00",227472,13.21,0.898,14.43,0.9,1.038,0.14
"2021-06-18 17:30:00",227473,13.22,0.898,14.48,0.9,1.039,0.14
"2021-06-18 17:45:00",227474,13.22,0.897,14.55,0.9,1.038,0.14
"2021-06-18 18:00:00",227475,13.22,0.897,14.6,0.9,1.038,0.14
"2021-06-18 18:15:00",227476,13.23,0.896,14.62,0.9,1.036,0.14
"2021-06-18 18:30:00",227477,13.22,0.895,14.59,0.9,1.035,0.14
"2021-06-18 18:45:00",227478,13.18,0.896,14.55,0.9,1.036,0.14
"2021-06-18 19:00:00",227479,13.15,0.895,14.5,0.9,1.035,0.14
"2021-06-18 19:15:00",227480,13.13,0.896,14.45,0.9,1.037,0.14
"2021-06-18 19:30:00",227481,13.11,0.895,14.4,0.9,1.035,0.14
"2021-06-18 19:45:00",227482,13.09,0.895,14.35,0.9,1.036,0.14
"2021-06-18 20:00:00",227483,13.07,0.898,14.29,0.9,1.038,0.14
"2021-06-18 20:15:00",227484,13.05,0.897,14.23,0.9,1.037,0.14
"2021-06-18 20:30:00",227485,13.04,0.895,14.17,0.9,1.035,0.14
"2021-06-18 20:45:00",227486,13.02,0.899,14.09,0.9,1.04,0.14
"2021-06-18 21:00:00",227487,13.01,0.901,14.01,0.9,1.042,0.14
"2021-06-18 21:15:00",227488,12.99,0.9,13.91,0.9,1.04,0.14
"2021-06-18 21:30:00",227489,12.98,0.897,13.8,0.9,1.037,0.14
"2021-06-18 21:45:00",227490,12.97,0.896,13.69,0.9,1.037,0.14
"2021-06-18 22:00:00",227491,12.95,0.899,13.59,0.9,1.04,0.14
"2021-06-18 22:15:00",227492,12.94,0.902,13.48,0.9,1.043,0.14
"2021-06-18 22:30:00",227493,12.92,0.901,13.37,0.9,1.041,0.14
"2021-06-18 22:45:00",227494,12.91,0.903,13.27,0.9,1.043,0.14
"2021-06-18 23:00:00",227495,12.9,0.902,13.17,0.9,1.042,0.14
"2021-06-18 23:15:00",227496,12.89,0.904,13.07,0.9,1.044,0.14
"2021-06-18 23:30:00",227497,12.88,0.904,12.96,0.9,1.045,0.14
"2021-06-18 23:45:00",227498,12.87,0.906,12.85,0.9,1.047,0.14
"2021-06-19 00:00:00",227499,12.86,0.906,12.75,0.9,1.046,0.14
"2021-06-19 00:15:00",227500,12.84,0.909,12.64,0.9,1.05,0.14
"2021-06-19 00:30:00",227501,12.83,0.908,12.53,0.9,1.049,0.14
"2021-06-19 00:45:00",227502,12.82,0.912,12.42,0.9,1.052,0.14
"2021-06-19 01:00:00",227503,12.81,0.91,12.31,0.9,1.051,0.14
"2021-06-19 01:15:00",227504,12.8,0.911,12.19,0.9,1.052,0.14
"2021-06-19 01:30:00",227505,12.79,0.912,12.08,0.9,1.052,0.14
"2021-06-19 01:45:00",227506,12.78,0.914,11.96,0.9,1.054,0.14
"2021-06-19 02:00:00",227507,12.77,0.916,11.84,0.9,1.057,0.14
"2021-06-19 02:15:00",227508,12.76,0.914,11.71,0.9,1.055,0.14
"2021-06-19 02:30:00",227509,12.75,0.915,11.59,0.9,1.055,0.14
"2021-06-19 02:45:00",227510,12.74,0.918,11.46,0.9,1.058,0.14
"2021-06-19 03:00:00",227511,12.73,0.915,11.34,0.9,1.056,0.14
"2021-06-19 03:15:00",227512,12.72,0.916,11.22,0.9,1.057,0.14
"2021-06-19 03:30:00",227513,12.71,0.915,11.09,0.9,1.055,0.14
"2021-06-19 03:45:00",227514,12.7,0.915,10.97,0.9,1.055,0.14
"2021-06-19 04:00:00",227515,12.69,0.917,10.85,0.9,1.058,0.14
"2021-06-19 04:15:00",227516,12.68,0.917,10.73,0.9,1.058,0.14
"2021-06-19 04:30:00",227517,12.67,0.915,10.62,0.9,1.056,0.14
"2021-06-19 04:45:00",227518,12.66,0.917,10.5,0.9,1.057,0.14
"2021-06-19 05:00:00",227519,12.65,0.916,10.38,0.9,1.057,0.14
"2021-06-19 05:15:00",227520,12.65,0.917,10.26,0.9,1.058,0.14
"2021-06-19 05:30:00",227521,12.64,0.915,10.14,0.9,1.056,0.14
"2021-06-19 05:45:00",227522,12.63,0.915,10.03,0.9,1.055,0.14
"2021-06-19 06:00:00",227523,12.62,0.915,9.91,0.9,1.056,0.14
"2021-06-19 06:15:00",227524,12.62,0.918,9.81,0.9,1.058,0.14
"2021-06-19 06:30:00",227525,12.61,0.918,9.7,0.9,1.058,0.14
"2021-06-19 06:45:00",227526,12.6,0.915,9.61,0.9,1.056,0.14
"2021-06-19 07:00:00",227527,12.6,0.913,9.52,0.9,1.053,0.14
"2021-06-19 07:15:00",227528,12.6,0.915,9.45,0.9,1.055,0.14
"2021-06-19 07:30:00",227529,12.64,0.916,9.38,0.9,1.056,0.14
"2021-06-19 07:45:00",227530,12.71,0.912,9.35,0.9,1.052,0.14
"2021-06-19 08:00:00",227531,12.8,0.916,9.34,0.9,1.057,0.14
"2021-06-19 08:15:00",227532,12.92,0.916,9.37,0.9,1.056,0.14
"2021-06-19 08:30:00",227533,13.08,0.915,9.41,0.9,1.055,0.14
"2021-06-19 08:45:00",227534,13.27,0.911,9.48,0.9,1.052,0.14
"2021-06-19 09:00:00",227535,13.46,0.913,9.57,0.9,1.053,0.14
"2021-06-19 09:15:00",227536,13.43,0.913,9.69,0.9,1.053,0.14
"2021-06-19 09:30:00",227537,13.41,0.913,9.84,0.9,1.053,0.14
"2021-06-19 09:45:00",227538,13.39,0.911,10,0.9,1.052,0.14
"2021-06-19 10:00:00",227539,13.37,0.911,10.18,0.9,1.051,0.14
"2021-06-19 10:15:00",227540,13.35,0.911,10.38,0.9,1.052,0.14
"2021-06-19 10:30:00",227541,13.33,0.909,10.56,0.9,1.05,0.14
"2021-06-19 10:45:00",227542,13.31,0.916,10.77,0.9,1.056,0.14
"2021-06-19 11:00:00",227543,13.29,0.909,11.01,0.9,1.049,0.14
"2021-06-19 11:15:00",227544,13.28,0.908,11.26,0.9,1.049,0.14
"2021-06-19 11:30:00",227545,13.28,0.91,11.46,0.9,1.051,0.14
"2021-06-19 11:45:00",227546,13.28,0.909,11.73,0.9,1.049,0.14
"2021-06-19 12:00:00",227547,13.28,0.906,12.03,0.9,1.046,0.14
